ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,US Zip Codes from 2013 Government Data.LAT,US Zip Codes from 2013 Government Data.LNG
2418,25,0,53,90095,2,1.6,3,0,0,0,0,1,1,34.071200,-118.443523
2521,56,29,45,90095,4,2.5,2,113,0,0,0,1,0,34.071200,-118.443523
2574,58,34,80,90095,2,1.6,1,0,0,0,0,1,1,34.071200,-118.443523
2642,29,5,133,90095,1,5.4,1,212,0,0,0,1,0,34.071200,-118.443523
2820,63,37,10,90095,2,0.4,1,0,0,0,0,1,0,34.071200,-118.443523
2824,33,7,21,90095,1,0.6,3,0,0,1,0,0,0,34.071200,-118.443523
3003,37,13,95,90095,2,1.7,2,83,0,0,0,0,0,34.071200,-118.443523
3062,38,13,81,90095,1,4,3,206,0,1,0,1,0,34.071200,-118.443523
3103,49,25,30,90095,4,0.9,2,0,0,0,0,0,1,34.071200,-118.443523
3112,34,9,78,90095,3,0.6,2,0,0,0,0,1,0,34.071200,-118.443523
3119,64,39,114,90095,1,0.8,3,0,0,0,0,1,0,34.071200,-118.443523
3123,38,14,54,90095,2,0.6,3,218,0,0,0,0,0,34.071200,-118.443523
3159,54,28,64,90095,2,0.8,3,0,0,1,0,1,0,34.071200,-118.443523
3205,61,35,49,90095,4,1.7,2,185,0,0,0,0,0,34.071200,-118.443523
3240,30,4,40,90095,1,0.3,1,0,0,0,0,1,0,34.071200,-118.443523
3274,40,15,180,90095,1,4.1,1,0,0,0,0,0,0,34.071200,-118.443523
3403,64,40,95,90095,2,0,3,0,0,0,0,1,1,34.071200,-118.443523
3450,57,32,135,90095,3,4.8,2,0,1,1,1,1,0,34.071200,-118.443523
3574,60,36,165,90095,3,5.6,1,0,1,0,0,0,1,34.071200,-118.443523
3680,49,23,134,90095,2,6.3,1,0,0,0,0,1,0,34.071200,-118.443523
3750,43,19,70,90095,3,2.33,1,0,0,0,0,1,0,34.071200,-118.443523
3770,29,4,134,90095,2,3.3,1,204,0,0,0,0,0,34.071200,-118.443523
3943,42,17,89,90095,1,0.1,2,170,0,0,0,1,0,34.071200,-118.443523
3986,65,40,32,90095,1,1.1,3,120,0,0,0,1,0,34.071200,-118.443523
4127,58,33,23,90095,3,1.3,2,131,0,0,0,0,0,34.071200,-118.443523
4256,59,35,78,90095,2,2.8,1,0,0,0,0,1,0,34.071200,-118.443523
4334,51,26,59,90095,1,1.2,1,139,0,0,0,1,0,34.071200,-118.443523
4403,55,25,52,90095,1,1.4,3,207,0,1,0,0,0,34.071200,-118.443523
4437,60,35,33,90095,2,0.5,2,0,0,0,0,1,0,34.071200,-118.443523
4484,54,28,155,90095,1,1,1,256,0,0,0,1,1,34.071200,-118.443523
4565,58,32,28,90095,2,0.3,1,148,0,0,0,0,0,34.071200,-118.443523
4576,53,27,115,90095,2,0.5,3,0,1,0,0,0,0,34.071200,-118.443523
4598,34,10,68,90095,3,2.6,2,0,0,0,0,0,0,34.071200,-118.443523
4632,32,8,142,90095,4,6.2,2,120,1,0,1,1,1,34.071200,-118.443523
4655,44,17,69,90095,3,2.67,2,0,0,0,0,0,0,34.071200,-118.443523
4666,40,16,65,90095,2,3.2,1,0,0,0,0,1,0,34.071200,-118.443523
4771,35,5,93,90095,4,1.8,3,0,0,0,0,0,1,34.071200,-118.443523
4880,40,15,43,90095,4,1.7,1,98,0,0,0,0,0,34.071200,-118.443523
4931,63,38,110,90095,3,1.8,2,109,0,0,0,1,0,34.071200,-118.443523
4959,50,26,19,90095,1,0.9,3,0,0,0,0,0,0,34.071200,-118.443523
566,55,29,79,90210,3,0.8,1,0,0,0,0,1,0,34.100517,-118.414712
752,53,28,98,90210,1,1.3,3,355,0,0,0,1,0,34.100517,-118.414712
1877,62,38,123,90210,1,2.9,1,0,0,0,0,0,0,34.100517,-118.414712
1943,61,36,29,90210,2,0.5,2,0,0,0,0,1,0,34.100517,-118.414712
2107,62,38,132,90210,1,2.9,1,0,0,0,0,0,0,34.100517,-118.414712
2404,38,13,140,90210,4,0.5,1,0,1,0,0,0,0,34.100517,-118.414712
2980,57,32,102,90210,1,2.6,1,0,0,0,0,1,0,34.100517,-118.414712
3529,43,17,41,90210,3,2.2,2,0,0,0,0,1,0,34.100517,-118.414712
4248,65,39,10,90210,1,0.8,2,0,0,0,0,1,0,34.100517,-118.414712
4541,56,32,64,90210,4,1.5,1,0,0,0,0,1,0,34.100517,-118.414712
4979,57,27,63,90210,4,2,3,0,0,0,0,1,0,34.100517,-118.414712
1389,52,28,25,90212,4,1,1,0,0,0,0,0,0,34.062210,-118.401966
2513,58,32,111,90212,2,1.4,1,298,0,0,0,1,0,34.062210,-118.401966
2542,34,8,171,90212,2,2.2,2,569,1,0,0,1,0,34.062210,-118.401966
2560,36,12,88,90212,2,2.7,1,0,0,0,0,1,0,34.062210,-118.401966
2725,49,24,30,90212,4,0.4,2,157,0,0,1,1,1,34.062210,-118.401966
3032,51,25,29,90212,1,1.4,3,102,0,0,0,0,1,34.062210,-118.401966
3214,39,9,32,90212,3,2,3,116,0,0,0,1,0,34.062210,-118.401966
3251,36,11,101,90212,3,1.2,3,0,0,1,0,0,1,34.062210,-118.401966
1138,51,26,134,90230,4,4.5,3,0,1,1,1,1,0,33.997862,-118.393617
1844,30,6,154,90230,1,6,1,0,0,0,0,0,0,33.997862,-118.393617
2693,46,20,82,90230,2,1.7,2,0,0,0,0,1,1,33.997862,-118.393617
3329,45,20,22,90230,1,0.1,1,0,0,0,0,0,0,33.997862,-118.393617
3411,36,11,9,90230,4,0.2,3,0,0,0,0,1,0,33.997862,-118.393617
3833,62,38,158,90230,2,2.1,1,0,0,0,0,0,1,33.997862,-118.393617
468,45,20,39,90232,1,2.4,1,0,0,0,0,0,1,34.019323,-118.391902
1454,29,5,85,90232,3,2.5,1,0,0,0,0,1,1,34.019323,-118.391902
3447,56,32,120,90232,1,7.4,1,186,0,0,0,1,0,34.019323,-118.391902
4596,32,7,101,90232,4,2.2,2,0,0,0,0,1,0,34.019323,-118.391902
4919,50,25,42,90232,2,0.7,2,110,0,0,0,0,1,34.019323,-118.391902
54,50,26,190,90245,3,2.1,3,240,1,0,0,1,0,33.917140,-118.404267
134,30,4,39,90245,3,1.1,2,0,0,0,0,1,0,33.917140,-118.404267
141,51,25,31,90245,2,0.4,3,161,0,0,0,1,1,33.917140,-118.404267
263,49,23,33,90245,1,0.3,3,0,0,0,1,1,1,33.917140,-118.404267
406,36,11,133,90245,1,3.8,1,290,0,1,1,1,1,33.917140,-118.404267
605,28,3,70,90245,4,2.2,1,240,0,0,0,0,1,33.917140,-118.404267
638,53,28,31,90245,4,0.1,3,0,0,0,0,1,0,33.917140,-118.404267
987,53,27,101,90245,4,4.9,1,0,0,0,0,1,0,33.917140,-118.404267
1015,50,26,192,90245,2,1.8,3,301,1,0,1,1,1,33.917140,-118.404267
1097,43,18,29,90245,1,0.3,3,0,0,0,0,1,0,33.917140,-118.404267
1240,51,26,12,90245,2,0.7,3,109,0,0,0,1,1,33.917140,-118.404267
1339,51,27,42,90245,4,0.1,3,0,0,0,0,0,0,33.917140,-118.404267
1433,26,2,195,90245,1,6.33,1,0,0,0,0,0,0,33.917140,-118.404267
1486,34,9,99,90245,4,2.2,2,155,0,0,0,1,0,33.917140,-118.404267
1603,40,14,74,90245,4,1.4,2,0,0,0,0,1,0,33.917140,-118.404267
1706,48,24,79,90245,4,1.4,2,0,0,1,0,0,1,33.917140,-118.404267
1926,43,19,81,90245,1,0.3,1,218,0,0,0,1,0,33.917140,-118.404267
1939,30,4,38,90245,1,1.9,3,0,0,0,0,1,0,33.917140,-118.404267
1955,44,20,81,90245,4,2,3,277,0,0,0,1,0,33.917140,-118.404267
2105,40,14,58,90245,4,0.2,3,0,0,0,0,1,0,33.917140,-118.404267
2208,38,12,180,90245,1,2.8,3,158,1,0,0,1,0,33.917140,-118.404267
2312,62,37,115,90245,4,3.4,2,0,0,0,0,1,1,33.917140,-118.404267
2332,61,37,68,90245,4,2.3,3,0,0,0,0,0,0,33.917140,-118.404267
2400,62,36,41,90245,2,1,3,154,0,1,0,1,0,33.917140,-118.404267
2548,38,13,15,90245,2,0.1,2,90,0,0,0,1,0,33.917140,-118.404267
2623,54,28,39,90245,4,0.7,2,0,0,0,0,1,0,33.917140,-118.404267
2675,30,6,101,90245,2,0.6,1,0,0,0,0,1,0,33.917140,-118.404267
2691,64,38,29,90245,3,0.7,2,0,0,0,0,1,0,33.917140,-118.404267
2821,29,4,102,90245,2,3.3,1,303,0,0,0,0,0,33.917140,-118.404267
2823,30,5,30,90245,4,0.8,1,158,0,0,0,1,0,33.917140,-118.404267
2941,27,3,43,90245,3,0.1,2,163,0,0,0,1,0,33.917140,-118.404267
3022,54,28,159,90245,2,0.5,1,461,0,0,0,1,0,33.917140,-118.404267
3180,43,17,53,90245,2,0.7,1,130,0,1,0,1,0,33.917140,-118.404267
3351,28,3,95,90245,2,1.8,2,0,0,0,0,0,0,33.917140,-118.404267
3422,49,23,125,90245,1,2.4,1,0,0,0,0,0,1,33.917140,-118.404267
3573,30,6,30,90245,1,0.4,3,0,0,0,0,1,1,33.917140,-118.404267
3577,56,30,70,90245,3,0.3,2,0,0,0,0,0,0,33.917140,-118.404267
3613,50,25,99,90245,1,4.6,1,368,1,1,1,0,1,33.917140,-118.404267
3689,51,26,179,90245,1,8.1,1,0,0,1,0,1,0,33.917140,-118.404267
3767,59,35,108,90245,4,3.8,2,304,1,0,0,1,0,33.917140,-118.404267
3860,50,24,62,90245,1,1.4,3,0,0,0,0,0,0,33.917140,-118.404267
3898,56,31,64,90245,2,2.3,3,0,0,0,0,0,0,33.917140,-118.404267
3907,61,35,60,90245,1,2.5,3,0,0,0,0,1,0,33.917140,-118.404267
3910,33,7,111,90245,2,1.3,1,0,0,0,0,1,0,33.917140,-118.404267
4000,47,21,90,90245,2,0.8,3,0,0,0,0,0,0,33.917140,-118.404267
4416,60,35,65,90245,2,1.5,1,220,0,0,0,0,1,33.917140,-118.404267
4681,46,21,154,90245,2,2.8,1,94,0,0,0,0,0,33.917140,-118.404267
4888,41,15,49,90245,3,0.9,3,0,0,0,1,1,1,33.917140,-118.404267
4929,57,33,28,90245,1,1.2,3,98,0,0,0,1,0,33.917140,-118.404267
4965,53,27,110,90245,1,4.9,1,0,0,0,0,1,0,33.917140,-118.404267
171,27,1,138,90250,2,2,1,0,0,0,0,1,0,33.914775,-118.348083
770,33,6,78,90250,4,2,2,119,0,1,0,1,0,33.914775,-118.348083
957,37,11,43,90250,1,2,1,0,0,0,0,1,0,33.914775,-118.348083
1321,31,7,192,90250,1,0,2,0,1,0,0,1,0,33.914775,-118.348083
1424,55,30,64,90250,2,2.3,3,0,0,0,0,0,0,33.914775,-118.348083
1709,46,20,12,90250,4,0.6,3,0,0,0,0,0,1,33.914775,-118.348083
4368,40,15,149,90250,2,3.9,1,319,0,0,0,1,1,33.914775,-118.348083
4491,35,9,142,90250,2,0,1,0,0,1,0,1,0,33.914775,-118.348083
4724,39,15,125,90250,1,3.5,1,0,0,0,0,1,1,33.914775,-118.348083
362,43,19,153,90254,2,7.5,1,0,0,0,0,1,0,33.864259,-118.399303
830,55,30,81,90254,4,3.8,2,0,0,0,0,1,0,33.864259,-118.399303
2006,47,23,170,90254,2,6.5,2,0,1,0,1,1,1,33.864259,-118.399303
2229,48,23,43,90254,4,1.9,3,0,0,0,0,1,0,33.864259,-118.399303
3027,44,20,81,90254,4,0.8,1,228,0,0,0,0,1,33.864259,-118.399303
4101,27,2,41,90254,2,1.7,2,0,0,0,0,1,0,33.864259,-118.399303
4290,54,28,95,90254,1,1.9,2,0,0,0,0,1,0,33.864259,-118.399303
321,60,34,64,90266,1,0.8,2,248,0,0,0,0,0,33.889151,-118.402127
685,43,17,164,90266,1,2.4,1,449,0,0,0,1,0,33.889151,-118.402127
741,52,27,195,90266,1,8.1,1,0,0,0,0,0,0,33.889151,-118.402127
759,64,39,35,90266,1,1.5,2,0,0,1,0,0,0,33.889151,-118.402127
1351,29,2,29,90266,4,1.5,2,0,0,0,0,0,1,33.889151,-118.402127
1436,43,17,55,90266,1,0.2,1,0,0,0,0,1,0,33.889151,-118.402127
1512,58,32,65,90266,3,2.2,3,0,0,0,0,0,0,33.889151,-118.402127
1607,35,10,33,90266,4,1.7,1,87,0,0,0,1,0,33.889151,-118.402127
1676,60,35,119,90266,2,3.9,1,0,0,1,0,1,0,33.889151,-118.402127
2033,62,37,32,90266,3,0.2,1,0,0,1,0,0,1,33.889151,-118.402127
2398,47,22,93,90266,1,0.2,2,309,0,0,0,1,0,33.889151,-118.402127
2742,29,3,49,90266,1,1.5,1,0,0,0,0,0,0,33.889151,-118.402127
2828,37,11,84,90266,4,2.2,2,0,0,0,0,1,1,33.889151,-118.402127
3751,57,32,52,90266,3,0.5,2,0,0,0,0,1,0,33.889151,-118.402127
4041,57,32,44,90266,2,1.9,2,157,0,0,0,0,0,33.889151,-118.402127
4045,36,11,9,90266,2,0.3,2,99,0,1,0,0,0,33.889151,-118.402127
4133,61,36,133,90266,1,2.6,1,0,0,0,0,1,0,33.889151,-118.402127
4978,40,15,54,90266,3,0.8,3,0,0,0,0,1,0,33.889151,-118.402127
4982,34,9,195,90266,2,3,1,122,0,0,0,1,0,33.889151,-118.402127
3095,50,23,19,90272,1,0.5,2,104,0,0,0,0,1,34.087460,-118.544232
3696,61,35,60,90272,1,2.8,2,0,0,0,0,1,0,34.087460,-118.544232
1299,38,14,74,90274,1,3.6,2,0,0,0,0,1,1,33.780065,-118.372454
1862,62,38,161,90274,1,2.9,1,0,0,1,1,1,1,33.780065,-118.372454
1990,59,35,55,90274,1,1.8,3,0,0,1,0,0,0,33.780065,-118.372454
2056,49,23,25,90274,1,1.4,3,0,0,0,0,1,0,33.780065,-118.372454
2536,50,25,21,90274,2,0.7,3,129,0,0,0,0,0,33.780065,-118.372454
3049,63,39,49,90275,1,0.8,1,103,0,0,0,1,0,33.753155,-118.367963
3153,40,15,83,90275,1,1,3,0,0,0,0,0,0,33.753155,-118.367963
3776,32,6,31,90275,2,2,3,0,0,0,0,1,1,33.753155,-118.367963
12,29,5,45,90277,3,0.1,2,0,0,0,0,1,0,33.830006,-118.387124
23,29,5,62,90277,1,1.2,1,260,0,0,0,1,0,33.830006,-118.387124
91,55,30,118,90277,4,5.6,2,0,1,0,0,1,0,33.830006,-118.387124
311,57,32,39,90277,4,0.9,1,0,0,0,0,1,1,33.830006,-118.387124
355,44,20,173,90277,2,1.4,1,419,0,0,0,1,0,33.830006,-118.387124
461,60,36,141,90277,2,2.1,1,0,0,0,0,1,1,33.830006,-118.387124
1291,62,38,100,90277,4,1.7,2,0,0,0,0,1,0,33.830006,-118.387124
2004,44,20,124,90277,1,4.7,1,0,0,0,0,1,1,33.830006,-118.387124
2602,50,24,32,90277,1,1.4,3,167,0,0,0,0,0,33.830006,-118.387124
3212,35,9,83,90277,2,4.5,3,0,0,0,0,1,0,33.830006,-118.387124
3281,58,33,98,90277,1,2.6,1,0,0,0,0,0,0,33.830006,-118.387124
3363,30,4,18,90277,2,0.3,2,0,0,0,0,1,0,33.830006,-118.387124
3852,46,21,99,90277,2,3.8,3,194,0,0,0,1,0,33.830006,-118.387124
3977,60,33,42,90277,4,2.5,2,194,0,0,0,1,0,33.830006,-118.387124
4185,51,25,99,90277,2,2.4,2,0,0,0,0,0,0,33.830006,-118.387124
4228,32,7,111,90277,1,3.8,1,0,0,1,0,0,0,33.830006,-118.387124
2686,28,2,101,90280,4,2.1,3,0,0,0,0,1,0,33.944159,-118.192761
3477,65,39,141,90280,2,6.9,1,0,0,1,0,1,0,33.944159,-118.192761
215,54,28,94,90291,1,1.9,2,0,0,0,0,0,0,33.993396,-118.465193
374,49,25,20,90291,4,1,1,111,0,0,0,1,1,33.993396,-118.465193
818,41,15,38,90291,2,0.7,1,91,0,0,0,1,0,33.993396,-118.465193
1180,36,11,98,90291,3,1.2,3,0,0,1,0,0,1,33.993396,-118.465193
1937,50,24,82,90291,3,3,2,0,0,0,0,1,0,33.993396,-118.465193
2087,36,12,84,90291,1,0.8,2,0,0,0,0,1,1,33.993396,-118.465193
2108,41,17,85,90291,4,0.2,3,229,0,0,0,0,0,33.993396,-118.465193
2346,65,40,89,90291,1,4.1,1,299,1,0,1,1,0,33.993396,-118.465193
2913,44,20,130,90291,4,3.2,2,0,1,0,0,0,0,33.993396,-118.465193
3272,52,27,93,90291,4,4.1,2,0,1,0,0,0,1,33.993396,-118.465193
3431,64,38,32,90291,2,0.3,1,0,0,0,0,1,1,33.993396,-118.465193
3928,59,34,38,90291,4,1.7,1,0,0,0,0,0,1,33.993396,-118.465193
4156,55,30,28,90291,4,0.1,3,149,0,0,0,1,1,33.993396,-118.465193
4412,23,-2,75,90291,2,1.8,2,0,0,0,0,1,1,33.993396,-118.465193
4499,51,26,133,90291,1,0.6,1,328,0,0,0,0,0,33.993396,-118.465193
4715,27,3,81,90291,3,1.5,1,307,0,1,1,1,1,33.993396,-118.465193
4911,48,22,120,90291,1,0,1,0,0,0,0,1,0,33.993396,-118.465193
4917,29,5,123,90291,2,0.6,1,0,0,0,0,1,0,33.993396,-118.465193
1532,39,13,25,90304,4,1.5,3,0,0,0,0,1,0,33.937886,-118.358559
3506,64,39,103,90304,1,0.8,3,0,0,0,0,1,1,33.937886,-118.358559
181,51,27,38,90401,2,1,3,164,0,0,0,1,0,34.013666,-118.493750
308,42,18,33,90401,1,1.4,3,0,0,0,0,1,0,34.013666,-118.493750
532,32,6,50,90401,4,2.1,3,0,0,1,1,1,1,34.013666,-118.493750
975,63,38,54,90401,3,2.2,1,0,0,0,0,1,0,34.013666,-118.493750
1066,25,1,113,90401,3,2.5,1,0,0,0,0,0,1,34.013666,-118.493750
1353,51,27,20,90401,4,0.5,2,0,0,0,0,1,0,34.013666,-118.493750
1401,32,8,78,90401,4,0.1,2,0,0,0,0,1,0,34.013666,-118.493750
1854,51,25,60,90401,4,2.6,1,97,0,0,0,1,0,34.013666,-118.493750
1880,56,30,78,90401,3,1.7,2,0,0,0,0,0,0,34.013666,-118.493750
1956,43,17,32,90401,3,0.5,2,0,0,0,0,1,0,34.013666,-118.493750
2260,24,0,82,90401,3,0.8,1,0,0,0,0,1,0,34.013666,-118.493750
2564,39,13,94,90401,1,1.5,3,0,0,0,0,0,1,34.013666,-118.493750
2576,42,16,41,90401,3,0.5,3,0,0,0,0,1,0,34.013666,-118.493750
2731,56,30,43,90401,2,0.3,1,0,0,1,0,0,0,34.013666,-118.493750
2768,48,24,59,90401,1,0,1,144,0,0,0,1,0,34.013666,-118.493750
3608,41,15,62,90401,3,0.9,3,0,0,0,0,0,0,34.013666,-118.493750
3857,56,30,81,90401,4,2.6,3,0,0,0,0,1,0,34.013666,-118.493750
4238,60,34,78,90401,3,4.4,1,0,0,1,0,0,0,34.013666,-118.493750
4331,62,37,44,90401,1,1.1,3,0,0,0,0,0,0,34.013666,-118.493750
4578,63,37,80,90401,2,1.7,3,0,0,0,0,1,1,34.013666,-118.493750
61,49,24,39,90404,3,1.7,2,0,0,1,0,1,0,34.026608,-118.473643
192,51,25,29,90404,1,0.3,3,140,0,0,0,0,0,34.026608,-118.473643
1821,47,22,25,90404,1,0.1,1,148,0,0,0,1,0,34.026608,-118.473643
2491,52,28,168,90404,3,6.5,3,118,1,0,0,1,0,34.026608,-118.473643
4483,40,14,28,90404,2,0.8,3,0,0,0,0,0,0,34.026608,-118.473643
918,45,20,200,90405,2,8.8,1,0,0,0,0,1,1,34.011312,-118.469762
1178,28,3,71,90405,1,3.3,2,149,1,1,1,1,0,34.011312,-118.469762
1235,44,18,33,90405,3,1.5,1,0,0,0,0,1,1,34.011312,-118.469762
1714,44,20,15,90405,1,1,1,0,0,0,0,1,0,34.011312,-118.469762
2832,53,27,45,90405,2,0.8,3,0,0,0,0,1,1,34.011312,-118.469762
2943,29,5,160,90405,1,4.3,1,385,0,0,0,1,0,34.011312,-118.469762
3142,57,31,131,90405,3,0.6,1,0,1,0,0,1,0,34.011312,-118.469762
3408,58,32,19,90405,4,0.7,3,0,0,0,0,0,0,34.011312,-118.469762
3513,46,20,70,90405,4,2.9,1,0,0,0,0,0,1,34.011312,-118.469762
4785,52,28,9,90405,2,0.2,1,0,0,0,0,0,0,34.011312,-118.469762
1586,57,31,131,90502,2,2.7,1,0,0,0,0,0,0,33.833181,-118.292062
1605,55,29,111,90502,2,3.6,3,0,1,0,0,0,1,33.833181,-118.292062
3740,39,14,80,90502,2,0.4,1,0,0,0,0,0,0,33.833181,-118.292062
3924,41,15,91,90502,1,2.8,3,330,0,1,0,1,0,33.833181,-118.292062
4772,36,11,85,90502,3,1.2,3,0,0,0,0,1,0,33.833181,-118.292062
4812,36,12,123,90502,2,3,3,0,1,0,0,0,0,33.833181,-118.292062
170,27,1,112,90503,4,2.1,3,0,0,0,0,0,1,33.840398,-118.353715
398,26,2,48,90503,3,0.7,2,0,0,0,0,1,0,33.840398,-118.353715
510,52,28,118,90503,2,6.8,1,112,0,0,0,1,0,33.840398,-118.353715
664,46,20,49,90503,3,2.2,2,0,0,0,0,0,0,33.840398,-118.353715
905,28,2,51,90503,4,1.8,2,0,0,1,0,0,0,33.840398,-118.353715
945,41,15,22,90503,4,1.5,3,0,0,0,0,0,1,33.840398,-118.353715
3471,57,31,175,90503,2,0.5,1,429,0,0,0,1,1,33.840398,-118.353715
3702,58,33,95,90503,1,2.6,1,0,0,0,0,1,0,33.840398,-118.353715
268,47,22,81,90504,1,2.9,1,138,0,0,0,0,0,33.867257,-118.330794
683,58,34,12,90504,1,0.1,2,0,0,0,0,0,1,33.867257,-118.330794
763,32,6,85,90504,1,2.7,2,100,0,0,0,1,0,33.867257,-118.330794
1181,42,17,90,90504,1,0.1,2,0,0,0,0,0,1,33.867257,-118.330794
1950,58,34,19,90504,1,1.2,3,0,0,0,0,0,0,33.867257,-118.330794
3652,49,23,140,90504,1,1.9,3,0,1,0,0,0,1,33.867257,-118.330794
426,28,3,28,90505,4,0.8,1,0,0,0,0,1,0,33.807882,-118.347957
2226,54,24,25,90505,4,0.4,3,115,0,0,0,0,0,33.807882,-118.347957
4903,33,8,58,90505,2,2.5,1,0,0,0,0,1,0,33.807882,-118.347957
1540,29,5,21,90601,3,0.9,3,119,0,0,0,0,0,34.007840,-118.030271
4076,30,4,40,90601,4,0.8,1,0,0,0,0,1,0,34.007840,-118.030271
4254,54,28,61,90601,3,3,2,0,0,0,0,1,1,34.007840,-118.030271
4605,32,7,81,90601,2,3.4,2,0,1,0,0,0,1,34.007840,-118.030271
297,34,9,122,90623,1,0,1,0,0,0,0,1,0,33.850616,-118.039565
498,48,22,94,90623,4,2.6,3,0,0,0,0,1,0,33.850616,-118.039565
316,24,-2,51,90630,3,0.3,3,0,0,0,0,1,0,33.818477,-118.038307
833,36,10,31,90630,4,1.2,2,0,0,0,0,0,0,33.818477,-118.038307
1114,28,2,70,90630,3,0.3,3,0,0,0,0,0,1,33.818477,-118.038307
1758,33,9,60,90630,1,1.2,1,0,0,0,0,1,1,33.818477,-118.038307
1850,50,26,42,90630,1,1.6,2,0,0,0,0,1,0,33.818477,-118.038307
1891,52,27,184,90630,1,8.1,1,0,0,0,0,0,0,33.818477,-118.038307
2104,37,13,153,90630,2,6.5,1,0,0,0,0,1,1,33.818477,-118.038307
2781,39,13,69,90630,3,0.9,2,0,0,0,0,0,0,33.818477,-118.038307
3034,43,19,130,90630,2,4.7,3,221,1,0,0,0,1,33.818477,-118.038307
3216,40,15,19,90630,4,0.2,3,0,0,0,0,1,0,33.818477,-118.038307
4200,43,19,81,90630,4,0.2,3,0,0,0,0,0,1,33.818477,-118.038307
4246,44,20,145,90630,1,3.5,1,0,0,0,0,0,1,33.818477,-118.038307
4357,43,19,35,90630,1,0.7,1,0,0,0,0,0,0,33.818477,-118.038307
4523,31,5,29,90630,1,0.3,1,0,0,0,0,0,0,33.818477,-118.038307
4703,35,5,108,90630,2,2.75,3,0,1,1,0,0,0,33.818477,-118.038307
4729,59,35,31,90630,3,0.4,2,0,0,0,0,1,0,33.818477,-118.038307
4806,30,6,160,90630,1,4.3,1,249,0,0,0,1,0,33.818477,-118.038307
929,35,10,74,90638,4,1.3,1,0,0,0,0,1,0,33.902045,-118.008961
2579,45,21,164,90638,1,5,1,0,0,0,0,0,1,33.902045,-118.008961
3909,24,0,44,90638,3,0.1,2,0,0,0,0,0,0,33.902045,-118.008961
4022,40,14,42,90638,2,0.3,1,106,0,0,0,0,1,33.902045,-118.008961
4625,36,11,83,90638,1,2.8,1,0,0,0,0,0,0,33.902045,-118.008961
502,50,26,39,90640,3,1.9,2,0,0,0,0,1,0,34.015444,-118.111012
2048,63,38,134,90640,3,4,2,0,1,0,0,0,1,34.015444,-118.111012
3746,27,3,119,90640,1,5.4,1,118,0,0,0,1,0,34.015444,-118.111012
995,32,8,42,90650,1,1.8,2,0,0,0,0,0,0,33.906956,-118.082640
1782,52,26,19,90650,2,0.7,2,0,0,0,0,0,1,33.906956,-118.082640
2803,52,22,154,90650,1,5,3,0,1,1,1,1,0,33.906956,-118.082640
538,44,20,131,90717,1,4.9,3,0,1,0,0,1,0,33.793809,-118.317170
1002,57,32,55,90717,4,2.1,1,108,0,0,0,1,0,33.793809,-118.317170
1081,47,22,24,90717,4,0.4,2,142,0,0,0,1,0,33.793809,-118.317170
1748,29,5,21,90717,4,0.4,2,89,0,0,0,0,1,33.793809,-118.317170
2227,25,1,98,90717,1,5.4,1,0,0,0,0,1,0,33.793809,-118.317170
3094,29,5,34,90717,4,0.4,2,0,0,0,0,0,1,33.793809,-118.317170
3189,55,25,90,90717,2,4.5,3,0,0,0,0,0,1,33.793809,-118.317170
3232,62,37,24,90717,1,0.3,3,0,0,1,0,1,0,33.793809,-118.317170
3926,42,18,22,90717,1,1.4,3,0,0,0,0,1,0,33.793809,-118.317170
4923,31,5,28,90717,1,0.3,1,0,0,0,0,1,1,33.793809,-118.317170
1099,46,20,114,90720,1,0,1,0,0,0,0,1,1,33.795012,-118.062692
3084,40,16,78,90720,4,2.4,1,0,0,1,1,1,0,33.795012,-118.062692
3252,52,26,78,90720,3,3,2,0,0,0,0,0,1,33.795012,-118.062692
3416,36,12,93,90720,2,2.2,1,0,0,0,0,1,1,33.795012,-118.062692
4249,58,33,138,90720,2,3.9,1,0,0,1,0,1,0,33.795012,-118.062692
305,48,23,22,90740,1,0.1,1,0,0,0,0,0,0,33.758405,-118.075043
695,32,7,112,90740,1,3.8,1,81,0,0,0,1,0,33.758405,-118.075043
821,51,25,145,90740,1,0.3,1,0,0,0,0,1,0,33.758405,-118.075043
874,24,0,88,90740,3,0.8,1,134,0,0,0,0,0,33.758405,-118.075043
1285,65,40,128,90740,1,2.5,1,162,0,0,0,1,0,33.758405,-118.075043
1445,60,33,154,90740,1,3,2,0,1,1,1,1,0,33.758405,-118.075043
1450,63,37,109,90740,1,2,1,0,0,0,0,1,0,33.758405,-118.075043
1747,62,36,25,90740,3,0.3,3,0,0,0,0,1,1,33.758405,-118.075043
1807,61,36,10,90740,1,0.1,1,0,0,0,0,0,0,33.758405,-118.075043
2098,37,11,14,90740,3,0.1,2,113,0,0,0,1,0,33.758405,-118.075043
2707,43,17,158,90740,1,2.4,1,0,0,0,0,1,0,33.758405,-118.075043
2807,53,27,59,90740,2,0.8,3,0,0,0,0,1,0,33.758405,-118.075043
3361,48,24,133,90740,1,5,1,0,0,0,0,0,0,33.758405,-118.075043
4058,57,32,38,90740,2,2.1,3,0,0,0,0,0,0,33.758405,-118.075043
4097,38,14,49,90740,3,2.8,1,0,0,0,0,0,0,33.758405,-118.075043
